Time,   0.1015
      1,   0.0000,   0.0000,   0.0000,    2,    0.0000e+00,  0.0000e+00,     -9.7005e-03, -1.1815e-03,      0.0000e+00,  0.0000e+00,
      2,   0.0010,   0.0000,   0.0000,    2,    2.6723e-08,  1.4134e-05,      4.7838e-09,  4.3368e-19,     -4.7838e-09, -4.3368e-19,
      3,   0.0020,   0.0000,   0.0000,    2,    5.3448e-08,  2.7621e-05,      8.9765e-09, -2.1684e-19,     -8.9765e-09,  2.1684e-19,
      4,   0.0030,   0.0000,   0.0000,    2,    8.0176e-08,  4.0490e-05,      1.2587e-08, -6.5052e-19,     -1.2587e-08,  6.5052e-19,
      5,   0.0040,   0.0000,   0.0000,    2,    1.0691e-07,  5.2770e-05,      1.5676e-08, -4.3368e-19,     -1.5676e-08,  4.3368e-19,
      6,   0.0050,   0.0000,   0.0000,    2,    1.3365e-07,  6.4488e-05,      1.8301e-08,  1.8431e-18,     -1.8301e-08, -1.8431e-18,
      7,   0.0060,   0.0000,   0.0000,    2,    1.6039e-07,  7.5670e-05,      2.0511e-08, -7.5894e-19,     -2.0511e-08,  7.5894e-19,
      8,   0.0070,   0.0000,   0.0000,    2,    1.8714e-07,  8.6340e-05,      2.2353e-08,  1.3010e-18,     -2.2353e-08, -1.3010e-18,
      9,   0.0080,   0.0000,   0.0000,    2,    2.1389e-07,  9.6522e-05,      2.3866e-08, -8.6736e-19,     -2.3866e-08,  8.6736e-19,
     10,   0.0090,   0.0000,   0.0000,    2,    2.4066e-07,  1.0624e-04,      2.5089e-08, -1.4095e-18,     -2.5089e-08,  1.4095e-18,
     11,   0.0100,   0.0000,   0.0000,    2,    2.6743e-07,  1.1551e-04,      2.6053e-08,  2.4937e-18,     -2.6053e-08, -2.4937e-18,
     12,   0.0110,   0.0000,   0.0000,    2,    2.9421e-07,  1.2436e-04,      2.6789e-08, -6.5052e-19,     -2.6789e-08,  6.5052e-19,
     13,   0.0120,   0.0000,   0.0000,    2,    3.2100e-07,  1.3281e-04,      2.7323e-08, -1.8431e-18,     -2.7323e-08,  1.8431e-18,
     14,   0.0130,   0.0000,   0.0000,    2,    3.4780e-07,  1.4087e-04,      2.7680e-08, -1.0842e-19,     -2.7680e-08,  1.0842e-19,
     15,   0.0140,   0.0000,   0.0000,    2,    3.7461e-07,  1.4856e-04,      2.7882e-08,  3.0358e-18,     -2.7882e-08, -3.0358e-18,
     16,   0.0150,   0.0000,   0.0000,    2,    4.0143e-07,  1.5590e-04,      2.7947e-08, -3.1442e-18,     -2.7947e-08,  3.1442e-18,
     17,   0.0160,   0.0000,   0.0000,    2,    4.2825e-07,  1.6291e-04,      2.7893e-08,  3.1442e-18,     -2.7893e-08, -3.1442e-18,
     18,   0.0170,   0.0000,   0.0000,    2,    4.5509e-07,  1.6959e-04,      2.7736e-08, -2.7105e-18,     -2.7736e-08,  2.7105e-18,
     19,   0.0180,   0.0000,   0.0000,    2,    4.8193e-07,  1.7597e-04,      2.7489e-08,  3.1442e-18,     -2.7489e-08, -3.1442e-18,
     20,   0.0190,   0.0000,   0.0000,    2,    5.0878e-07,  1.8206e-04,      2.7166e-08, -4.3910e-18,     -2.7166e-08,  4.3910e-18,
     21,   0.0200,   0.0000,   0.0000,    2,    5.3564e-07,  1.8788e-04,      2.6778e-08,  5.3668e-18,     -2.6778e-08, -5.3668e-18,
     22,   0.0210,   0.0000,   0.0000,    2,    5.6251e-07,  1.9343e-04,      2.6334e-08, -2.3852e-18,     -2.6334e-08,  2.3852e-18,
     23,   0.0220,   0.0000,   0.0000,    2,    5.8939e-07,  1.9872e-04,      2.5843e-08, -2.6563e-18,     -2.5843e-08,  2.6563e-18,
     24,   0.0230,   0.0000,   0.0000,    2,    6.1628e-07,  2.0377e-04,      2.5314e-08,  2.4395e-18,     -2.5314e-08, -2.4395e-18,
     25,   0.0240,   0.0000,   0.0000,    2,    6.4317e-07,  2.0860e-04,      2.4753e-08, -2.1684e-18,     -2.4753e-08,  2.1684e-18,
     26,   0.0250,   0.0000,   0.0000,    2,    6.7007e-07,  2.1320e-04,      2.4167e-08,  2.7105e-18,     -2.4167e-08, -2.7105e-18,
     27,   0.0260,   0.0000,   0.0000,    2,    6.9698e-07,  2.1760e-04,      2.3562e-08, -2.0058e-18,     -2.3562e-08,  2.0058e-18,
     28,   0.0270,   0.0000,   0.0000,    2,    7.2390e-07,  2.2179e-04,      2.2941e-08, -5.4210e-20,     -2.2941e-08,  5.4210e-20,
     29,   0.0280,   0.0000,   0.0000,    2,    7.5083e-07,  2.2579e-04,      2.2311e-08,  1.3553e-18,     -2.2311e-08, -1.3553e-18,
     30,   0.0290,   0.0000,   0.0000,    2,    7.7776e-07,  2.2961e-04,      2.1673e-08, -1.4637e-18,     -2.1673e-08,  1.4637e-18,
     31,   0.0300,   0.0000,   0.0000,    2,    8.0470e-07,  2.3326e-04,      2.1033e-08, -1.1384e-18,     -2.1033e-08,  1.1384e-18,
     32,   0.0310,   0.0000,   0.0000,    2,    8.3164e-07,  2.3674e-04,      2.0392e-08,  1.9516e-18,     -2.0392e-08, -1.9516e-18,
     33,   0.0320,   0.0000,   0.0000,    2,    8.5859e-07,  2.4007e-04,      1.9754e-08, -3.7947e-19,     -1.9754e-08,  3.7947e-19,
     34,   0.0330,   0.0000,   0.0000,    2,    8.8555e-07,  2.4324e-04,      1.9120e-08,  2.9273e-18,     -1.9120e-08, -2.9273e-18,
     35,   0.0340,   0.0000,   0.0000,    2,    9.1252e-07,  2.4626e-04,      1.8493e-08, -6.8034e-18,     -1.8493e-08,  6.8034e-18,
     36,   0.0350,   0.0000,   0.0000,    2,    9.3949e-07,  2.4915e-04,      1.7873e-08,  1.5179e-18,     -1.7873e-08, -1.5179e-18,
     37,   0.0360,   0.0000,   0.0000,    2,    9.6647e-07,  2.5191e-04,      1.7263e-08,  1.7618e-18,     -1.7263e-08, -1.7618e-18,
     38,   0.0370,   0.0000,   0.0000,    2,    9.9345e-07,  2.5454e-04,      1.6664e-08,  3.6050e-18,     -1.6664e-08, -3.6050e-18,
     39,   0.0380,   0.0000,   0.0000,    2,    1.0204e-06,  2.5706e-04,      1.6076e-08, -4.2013e-18,     -1.6076e-08,  4.2013e-18,
     40,   0.0390,   0.0000,   0.0000,    2,    1.0474e-06,  2.5946e-04,      1.5501e-08, -6.1528e-18,     -1.5501e-08,  6.1528e-18,
     41,   0.0400,   0.0000,   0.0000,    2,    1.0744e-06,  2.6175e-04,      1.4939e-08,  1.2821e-17,     -1.4939e-08, -1.2821e-17,
     42,   0.0410,   0.0000,   0.0000,    2,    1.1014e-06,  2.6393e-04,      1.4391e-08, -9.0260e-18,     -1.4391e-08,  9.0260e-18,
     43,   0.0420,   0.0000,   0.0000,    2,    1.1284e-06,  2.6602e-04,      1.3856e-08,  8.9447e-19,     -1.3856e-08, -8.9447e-19,
     44,   0.0430,   0.0000,   0.0000,    2,    1.1554e-06,  2.6801e-04,      1.3336e-08,  1.3824e-18,     -1.3336e-08, -1.3824e-18,
     45,   0.0440,   0.0000,   0.0000,    2,    1.1825e-06,  2.6991e-04,      1.2830e-08, -1.6263e-19,     -1.2830e-08,  1.6263e-19,
     46,   0.0450,   0.0000,   0.0000,    2,    1.2095e-06,  2.7172e-04,      1.2339e-08,  3.5237e-19,     -1.2339e-08, -3.5237e-19,
     47,   0.0460,   0.0000,   0.0000,    2,    1.2365e-06,  2.7345e-04,      1.1863e-08,  7.3184e-18,     -1.1863e-08, -7.3184e-18,
     48,   0.0470,   0.0000,   0.0000,    2,    1.2635e-06,  2.7511e-04,      1.1401e-08, -1.2794e-17,     -1.1401e-08,  1.2794e-17,
     49,   0.0480,   0.0000,   0.0000,    2,    1.2906e-06,  2.7669e-04,      1.0954e-08,  7.1015e-18,     -1.0954e-08, -7.1015e-18,
     50,   0.0490,   0.0000,   0.0000,    2,    1.3176e-06,  2.7819e-04,      1.0522e-08,  1.1791e-18,     -1.0522e-08, -1.1791e-18,
     51,   0.0500,   0.0000,   0.0000,    2,    1.3446e-06,  2.7963e-04,      1.0104e-08,  6.7763e-19,     -1.0104e-08, -6.7763e-19,
     52,   0.0510,   0.0000,   0.0000,    2,    1.3717e-06,  2.8100e-04,      9.6994e-09, -7.2913e-18,     -9.6994e-09,  7.2913e-18,
     53,   0.0520,   0.0000,   0.0000,    2,    1.3987e-06,  2.8231e-04,      9.3092e-09,  6.4917e-18,     -9.3092e-09, -6.4917e-18,
     54,   0.0530,   0.0000,   0.0000,    2,    1.4258e-06,  2.8356e-04,      8.9325e-09, -1.6805e-18,     -8.9325e-09,  1.6805e-18,
     55,   0.0540,   0.0000,   0.0000,    2,    1.4528e-06,  2.8476e-04,      8.5693e-09, -1.0300e-18,     -8.5693e-09,  1.0300e-18,
     56,   0.0550,   0.0000,   0.0000,    2,    1.4799e-06,  2.8590e-04,      8.2191e-09,  3.1171e-18,     -8.2191e-09, -3.1171e-18,
     57,   0.0560,   0.0000,   0.0000,    2,    1.5069e-06,  2.8698e-04,      7.8816e-09, -1.0029e-18,     -7.8816e-09,  1.0029e-18,
     58,   0.0570,   0.0000,   0.0000,    2,    1.5340e-06,  2.8802e-04,      7.5566e-09, -1.3688e-18,     -7.5566e-09,  1.3688e-18,
     59,   0.0580,   0.0000,   0.0000,    2,    1.5610e-06,  2.8901e-04,      7.2437e-09, -1.3146e-18,     -7.2437e-09,  1.3146e-18,
     60,   0.0590,   0.0000,   0.0000,    2,    1.5881e-06,  2.8996e-04,      6.9426e-09, -2.1684e-18,     -6.9426e-09,  2.1684e-18,
     61,   0.0600,   0.0000,   0.0000,    2,    1.6152e-06,  2.9086e-04,      6.6530e-09,  8.9718e-18,     -6.6530e-09, -8.9718e-18,
